Time,Position,Velocity,Ene_0,Ene_1,Pop_0,Pop_1,State
257.000,-9.74300003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
258.000,-9.74200003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
259.000,-9.74100003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
260.000,-9.74000004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
261.000,-9.73900004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
262.000,-9.73800004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
263.000,-9.73700004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
264.000,-9.73600004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
265.000,-9.73500004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
266.000,-9.73400004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
267.000,-9.73300004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
268.000,-9.73200004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
269.000,-9.73100004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
270.000,-9.73000004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
271.000,-9.72900004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
272.000,-9.72800004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
273.000,-9.72700004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
274.000,-9.72600004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
275.000,-9.72500004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
276.000,-9.72400004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
277.000,-9.72300004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
278.000,-9.72200004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
279.000,-9.72100004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
280.000,-9.72000004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
281.000,-9.71900004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
282.000,-9.71800004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
283.000,-9.71700004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
284.000,-9.71600004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
285.000,-9.71500004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
286.000,-9.71400004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
287.000,-9.71300004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
288.000,-9.71200004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
289.000,-9.71100004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
290.000,-9.71000004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
291.000,-9.70900004,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
292.000,-9.70800005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
293.000,-9.70700005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
